Gmt time,Open,High,Low,Close,Volume
05.06.2017 07:00:00.000,1.12636,1.12788,1.12604,1.12657,7530.1602
05.06.2017 08:00:00.000,1.12656,1.12726,1.12631,1.12722,5987.9302
05.06.2017 09:00:00.000,1.12721,1.12721,1.12621,1.12651,6540.8799
05.06.2017 10:00:00.000,1.12650,1.12672,1.12355,1.12432,10375.7998
05.06.2017 11:00:00.000,1.12432,1.12476,1.12366,1.12469,7550.8599
05.06.2017 12:00:00.000,1.12469,1.12517,1.12410,1.12421,9006.7598
05.06.2017 13:00:00.000,1.12421,1.12557,1.12345,1.12499,10558.9297
05.06.2017 14:00:00.000,1.12499,1.12556,1.12429,1.12505,11124.0703
05.06.2017 15:00:00.000,1.12507,1.12551,1.12475,1.12501,7366.7002
05.06.2017 16:00:00.000,1.12499,1.12549,1.12479,1.12531,6176.9302
05.06.2017 17:00:00.000,1.12531,1.12646,1.12531,1.12576,6275.2598
05.06.2017 18:00:00.000,1.12577,1.12581,1.12512,1.12574,4449.96
05.06.2017 19:00:00.000,1.12576,1.12579,1.12528,1.12557,3917.26
05.06.2017 20:00:00.000,1.12555,1.12593,1.12536,1.12544,2896.24
05.06.2017 21:00:00.000,1.12547,1.12594,1.12541,1.12553,2411.3401
05.06.2017 22:00:00.000,1.12553,1.12602,1.12544,1.12586,1679.7
05.06.2017 23:00:00.000,1.12586,1.12598,1.12553,1.12576,2177.04
06.06.2017 00:00:00.000,1.12576,1.12659,1.12573,1.12625,4220.9302
06.06.2017 01:00:00.000,1.12625,1.12730,1.12625,1.12726,6642.4199
06.06.2017 02:00:00.000,1.12727,1.12751,1.12706,1.12725,4968.5
06.06.2017 03:00:00.000,1.12724,1.12743,1.12684,1.12688,2698.1899
06.06.2017 04:00:00.000,1.12688,1.12689,1.12655,1.12683,3881.99
06.06.2017 05:00:00.000,1.12684,1.12779,1.12662,1.12736,4979.1099
06.06.2017 06:00:00.000,1.12736,1.12768,1.12662,1.12698,9066.6904
06.06.2017 07:00:00.000,1.12695,1.12704,1.12427,1.12500,12149
06.06.2017 08:00:00.000,1.12501,1.12574,1.12476,1.12520,7806.4902
06.06.2017 09:00:00.000,1.12522,1.12534,1.12445,1.12488,7687.02
06.06.2017 10:00:00.000,1.12490,1.12531,1.12441,1.12502,7050.5601
06.06.2017 11:00:00.000,1.12500,1.12597,1.12405,1.12486,10208.9004
06.06.2017 12:00:00.000,1.12487,1.12581,1.12475,1.12553,10463.7197
06.06.2017 13:00:00.000,1.12555,1.12758,1.12540,1.12679,12614.7305
06.06.2017 14:00:00.000,1.12678,1.12767,1.12613,1.12658,13378.8799
06.06.2017 15:00:00.000,1.12659,1.12731,1.12628,1.12662,11357.7998
06.06.2017 16:00:00.000,1.12662,1.12721,1.12646,1.12702,7401.2402
06.06.2017 17:00:00.000,1.12702,1.12843,1.12701,1.12822,8198.8896
06.06.2017 18:00:00.000,1.12821,1.12821,1.12682,1.12694,7617.7202
06.06.2017 19:00:00.000,1.12692,1.12789,1.12692,1.12784,6839.5
06.06.2017 20:00:00.000,1.12783,1.12788,1.12722,1.12780,3327.6201
06.06.2017 21:00:00.000,1.12781,1.12818,1.12769,1.12783,1617.4399
06.06.2017 22:00:00.000,1.12782,1.12825,1.12775,1.12783,2962.9099
06.06.2017 23:00:00.000,1.12783,1.12787,1.12703,1.12706,2184.8799
07.06.2017 00:00:00.000,1.12706,1.12767,1.12680,1.12727,3824.46
07.06.2017 01:00:00.000,1.12728,1.12740,1.12678,1.12696,5261.8501
07.06.2017 02:00:00.000,1.12697,1.12698,1.12622,1.12654,3999.6299
07.06.2017 03:00:00.000,1.12653,1.12659,1.12625,1.12647,2255.53
07.06.2017 04:00:00.000,1.12647,1.12658,1.12603,1.12649,2830.71
07.06.2017 05:00:00.000,1.12647,1.12685,1.12643,1.12655,3057.8799
07.06.2017 06:00:00.000,1.12655,1.12772,1.12633,1.12726,7635.2002
07.06.2017 07:00:00.000,1.12728,1.12732,1.12463,1.12541,12878.8301
07.06.2017 08:00:00.000,1.12542,1.12681,1.12532,1.12626,8478.4004
07.06.2017 09:00:00.000,1.12626,1.12772,1.12626,1.12702,7829.5601
07.06.2017 10:00:00.000,1.12703,1.12708,1.12053,1.12124,17181.9805
07.06.2017 11:00:00.000,1.12118,1.12272,1.12044,1.12158,11498.8799
07.06.2017 12:00:00.000,1.12159,1.12339,1.12136,1.12300,10387.0498
07.06.2017 13:00:00.000,1.12301,1.12632,1.12249,1.12618,15316.7598
07.06.2017 14:00:00.000,1.12619,1.12827,1.12588,1.12631,14752.29
07.06.2017 15:00:00.000,1.12630,1.12636,1.12302,1.12377,12482.1504
07.06.2017 16:00:00.000,1.12375,1.12658,1.12232,1.12650,12037.2695
07.06.2017 17:00:00.000,1.12650,1.12723,1.12629,1.12656,8607.1201
07.06.2017 18:00:00.000,1.12656,1.12683,1.12521,1.12538,8523.46
07.06.2017 19:00:00.000,1.12536,1.12678,1.12519,1.12678,6834.75
07.06.2017 20:00:00.000,1.12677,1.12690,1.12562,1.12583,3835.23
07.06.2017 21:00:00.000,1.12583,1.12658,1.12565,1.12596,3455.03
07.06.2017 22:00:00.000,1.12595,1.12619,1.12552,1.12584,2003.8
07.06.2017 23:00:00.000,1.12585,1.12613,1.12549,1.12560,2889.73
08.06.2017 00:00:00.000,1.12559,1.12573,1.12481,1.12508,5100.5801
08.06.2017 01:00:00.000,1.12508,1.12571,1.12474,1.12553,4234.1802
08.06.2017 02:00:00.000,1.12554,1.12616,1.12537,1.12614,3987.8601
08.06.2017 03:00:00.000,1.12614,1.12614,1.12534,1.12539,3647.48
08.06.2017 04:00:00.000,1.12539,1.12586,1.12504,1.12576,4661.5
08.06.2017 05:00:00.000,1.12576,1.12637,1.12525,1.12637,5697.2998
08.06.2017 06:00:00.000,1.12636,1.12692,1.12509,1.12526,8539.2998
08.06.2017 07:00:00.000,1.12525,1.12650,1.12501,1.12599,10216.5195
08.06.2017 08:00:00.000,1.12598,1.12635,1.12434,1.12496,9385.6699
08.06.2017 09:00:00.000,1.12494,1.12540,1.12304,1.12332,10029.9297
08.06.2017 10:00:00.000,1.12332,1.12378,1.12310,1.12349,8412.0898
08.06.2017 11:00:00.000,1.12349,1.12633,1.12184,1.12250,13921.4102
08.06.2017 12:00:00.000,1.12251,1.12504,1.11950,1.12265,21445.5703
08.06.2017 13:00:00.000,1.12265,1.12302,1.12078,1.12189,16271.6299
08.06.2017 14:00:00.000,1.12190,1.12239,1.11960,1.12213,15972.6904
08.06.2017 15:00:00.000,1.12214,1.12243,1.12132,1.12169,9464.8398
08.06.2017 16:00:00.000,1.12169,1.12202,1.12074,1.12117,8317.8301
08.06.2017 17:00:00.000,1.12116,1.12139,1.12019,1.12119,6646.9199
08.06.2017 18:00:00.000,1.12120,1.12288,1.12090,1.12226,7663.02
08.06.2017 19:00:00.000,1.12225,1.12260,1.12097,1.12175,7602.3701
08.06.2017 20:00:00.000,1.12173,1.12185,1.12127,1.12163,3380.96
08.06.2017 21:00:00.000,1.12163,1.12377,1.12002,1.12055,8247.8096
08.06.2017 22:00:00.000,1.12053,1.12146,1.12022,1.12037,6566.7998
08.06.2017 23:00:00.000,1.12038,1.12039,1.11802,1.11890,8339.4697
09.06.2017 00:00:00.000,1.11888,1.11951,1.11795,1.11826,10253.2402
09.06.2017 01:00:00.000,1.11826,1.12013,1.11810,1.11993,7630.04
09.06.2017 02:00:00.000,1.11993,1.12003,1.11905,1.11961,6262.0498
09.06.2017 03:00:00.000,1.11961,1.12064,1.11919,1.12006,6691.5298
09.06.2017 04:00:00.000,1.12006,1.12148,1.11990,1.12047,5445.5298
09.06.2017 05:00:00.000,1.12044,1.12136,1.12015,1.12040,7435.1201
09.06.2017 06:00:00.000,1.12039,1.12160,1.11867,1.11892,14856.9199
09.06.2017 07:00:00.000,1.11892,1.11993,1.11855,1.11901,15104.1904
09.06.2017 08:00:00.000,1.11901,1.11934,1.11700,1.11763,14967.0098
09.06.2017 09:00:00.000,1.11765,1.11876,1.11731,1.11731,9552.9297
09.06.2017 10:00:00.000,1.11731,1.11853,1.11731,1.11810,9210.9004
09.06.2017 11:00:00.000,1.11810,1.11836,1.11751,1.11794,7997.6001
09.06.2017 12:00:00.000,1.11797,1.11804,1.11671,1.11692,11368.4404
09.06.2017 13:00:00.000,1.11692,1.11815,1.11665,1.11746,11704.7197
09.06.2017 14:00:00.000,1.11745,1.11890,1.11741,1.11834,10781.2803
09.06.2017 15:00:00.000,1.11834,1.11928,1.11827,1.11893,9481.2197
09.06.2017 16:00:00.000,1.11895,1.12009,1.11873,1.11978,8288.7197
09.06.2017 17:00:00.000,1.11980,1.12042,1.11941,1.11945,8786.2402
09.06.2017 18:00:00.000,1.11946,1.11993,1.11911,1.11964,9148.9004
09.06.2017 19:00:00.000,1.11964,1.11997,1.11927,1.11955,8024.8301
09.06.2017 20:00:00.000,1.11954,1.11983,1.11942,1.11975,5093.3701
09.06.2017 21:00:00.000,1.11975,1.11975,1.11975,1.11975,0
09.06.2017 22:00:00.000,1.11975,1.11975,1.11975,1.11975,0
09.06.2017 23:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 00:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 01:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 02:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 03:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 04:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 05:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 06:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 07:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 08:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 09:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 10:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 11:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 12:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 13:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 14:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 15:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 16:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 17:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 18:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 19:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 20:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 21:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 22:00:00.000,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 23:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 00:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 01:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 02:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 03:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 04:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 05:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 06:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 07:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 08:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 09:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 10:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 11:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 12:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 13:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 14:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 15:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 16:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 17:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 18:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 19:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 20:00:00.000,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 21:00:00.000,1.12109,1.12111,1.12057,1.12058,1501.25
11.06.2017 22:00:00.000,1.12056,1.12101,1.12029,1.12042,2197.55
11.06.2017 23:00:00.000,1.12042,1.12062,1.11975,1.12020,2562.5601
12.06.2017 00:00:00.000,1.12021,1.12081,1.11995,1.12053,4495.2402
12.06.2017 01:00:00.000,1.12052,1.12079,1.11978,1.11978,3862.3701
12.06.2017 02:00:00.000,1.11979,1.12122,1.11979,1.12105,4803
12.06.2017 03:00:00.000,1.12103,1.12105,1.12042,1.12068,3692.49
12.06.2017 04:00:00.000,1.12069,1.12087,1.12022,1.12068,2630.4099
12.06.2017 05:00:00.000,1.12068,1.12169,1.12066,1.12128,4110.1401
12.06.2017 06:00:00.000,1.12128,1.12167,1.12091,1.12112,8920.6797
12.06.2017 07:00:00.000,1.12113,1.12241,1.12045,1.12212,9952.0898
12.06.2017 08:00:00.000,1.12213,1.12276,1.12154,1.12256,10236.4805
12.06.2017 09:00:00.000,1.12257,1.12265,1.12159,1.12167,9178.8496
12.06.2017 10:00:00.000,1.12166,1.12267,1.12084,1.12167,9388.25
12.06.2017 11:00:00.000,1.12167,1.12324,1.12147,1.12190,8645.5801
12.06.2017 12:00:00.000,1.12191,1.12251,1.12138,1.12149,9865.0703
12.06.2017 13:00:00.000,1.12149,1.12202,1.12035,1.12087,12181.8496
12.06.2017 14:00:00.000,1.12088,1.12107,1.11921,1.12031,12766.79
12.06.2017 15:00:00.000,1.12030,1.12056,1.11973,1.12031,12442.6299
12.06.2017 16:00:00.000,1.12030,1.12052,1.11966,1.11982,7834.7202
12.06.2017 17:00:00.000,1.11983,1.12068,1.11961,1.12042,8288.9297
12.06.2017 18:00:00.000,1.12043,1.12088,1.11988,1.12081,6194.48
12.06.2017 19:00:00.000,1.12083,1.12100,1.12010,1.12047,4827.2202
12.06.2017 20:00:00.000,1.12047,1.12082,1.12017,1.12033,3709.3799
12.06.2017 21:00:00.000,1.12035,1.12084,1.12031,1.12060,2295.71
12.06.2017 22:00:00.000,1.12062,1.12062,1.12014,1.12023,2656.29
12.06.2017 23:00:00.000,1.12023,1.12024,1.11957,1.11978,3089.3301
13.06.2017 00:00:00.000,1.11977,1.12013,1.11938,1.11947,3859.77
13.06.2017 01:00:00.000,1.11946,1.11966,1.11902,1.11925,6031.4199
13.06.2017 02:00:00.000,1.11928,1.11992,1.11913,1.11966,4434.3301
13.06.2017 03:00:00.000,1.11966,1.11968,1.11893,1.11904,3329.98
13.06.2017 04:00:00.000,1.11905,1.11939,1.11904,1.11931,2626.1201
13.06.2017 05:00:00.000,1.11931,1.11937,1.11856,1.11878,4015.1799
13.06.2017 06:00:00.000,1.11876,1.11987,1.11856,1.11943,8311.96
13.06.2017 07:00:00.000,1.11943,1.12183,1.11900,1.12174,12314.3799
13.06.2017 08:00:00.000,1.12174,1.12251,1.12091,1.12126,11303.2998
13.06.2017 09:00:00.000,1.12127,1.12175,1.12042,1.12076,8555.6797
13.06.2017 10:00:00.000,1.12075,1.12125,1.12006,1.12068,7224.5898
13.06.2017 11:00:00.000,1.12068,1.12204,1.12024,1.12177,7994.7402
13.06.2017 12:00:00.000,1.12179,1.12202,1.12067,1.12071,10813.0195
13.06.2017 13:00:00.000,1.12073,1.12111,1.12011,1.12080,10758.0303
13.06.2017 14:00:00.000,1.12082,1.12188,1.12061,1.12065,11781.4502
13.06.2017 15:00:00.000,1.12067,1.12118,1.11925,1.11935,9995.4004
13.06.2017 16:00:00.000,1.11935,1.12033,1.11923,1.12018,6759.27
13.06.2017 17:00:00.000,1.12020,1.12072,1.12016,1.12023,6237.6001
13.06.2017 18:00:00.000,1.12024,1.12130,1.12022,1.12117,5921.9199
13.06.2017 19:00:00.000,1.12115,1.12120,1.12065,1.12072,3125.79
13.06.2017 20:00:00.000,1.12071,1.12119,1.12067,1.12110,8642.4502
13.06.2017 21:00:00.000,1.12108,1.12143,1.12071,1.12092,2455.52
13.06.2017 22:00:00.000,1.12094,1.12120,1.12068,1.12089,2598.72
13.06.2017 23:00:00.000,1.12089,1.12115,1.12073,1.12095,2198.0701
14.06.2017 00:00:00.000,1.12094,1.12156,1.12075,1.12140,4138.6899
14.06.2017 01:00:00.000,1.12140,1.12177,1.12124,1.12158,4066.3601
14.06.2017 02:00:00.000,1.12159,1.12199,1.12116,1.12125,4978.0898
14.06.2017 03:00:00.000,1.12123,1.12172,1.12123,1.12152,3133.6899
14.06.2017 04:00:00.000,1.12152,1.12163,1.12130,1.12153,2489.5701
14.06.2017 05:00:00.000,1.12153,1.12197,1.12149,1.12196,3527.46
14.06.2017 06:00:00.000,1.12196,1.12257,1.12128,1.12216,10518.5498
14.06.2017 07:00:00.000,1.12214,1.12214,1.12082,1.12092,10920.6104
14.06.2017 08:00:00.000,1.12092,1.12160,1.12057,1.12080,9892.9004
14.06.2017 09:00:00.000,1.12080,1.12160,1.12031,1.12065,8909.5098
14.06.2017 10:00:00.000,1.12064,1.12084,1.12016,1.12049,6777.5898
14.06.2017 11:00:00.000,1.12050,1.12078,1.11977,1.12014,8290.8604
14.06.2017 12:00:00.000,1.12017,1.12680,1.11993,1.12633,17015.3906
14.06.2017 13:00:00.000,1.12633,1.12789,1.12623,1.12720,18787.1699
14.06.2017 14:00:00.000,1.12719,1.12960,1.12703,1.12794,19999.6699
14.06.2017 15:00:00.000,1.12795,1.12860,1.12727,1.12767,16457.6094
14.06.2017 16:00:00.000,1.12766,1.12797,1.12657,1.12732,9843.4902
14.06.2017 17:00:00.000,1.12733,1.12748,1.12632,1.12717,9195.0801
14.06.2017 18:00:00.000,1.12706,1.12904,1.12080,1.12154,26306.9707
14.06.2017 19:00:00.000,1.12154,1.12235,1.11933,1.12187,17604.5703
14.06.2017 20:00:00.000,1.12185,1.12234,1.12143,1.12182,5675.3799
14.06.2017 21:00:00.000,1.12183,1.12209,1.12158,1.12178,2142.5701
14.06.2017 22:00:00.000,1.12176,1.12191,1.12057,1.12104,4900.96
14.06.2017 23:00:00.000,1.12103,1.12164,1.12098,1.12132,4279.4902
15.06.2017 00:00:00.000,1.12133,1.12221,1.12101,1.12189,6301.6602
15.06.2017 01:00:00.000,1.12187,1.12289,1.12173,1.12203,7053.3599
15.06.2017 02:00:00.000,1.12204,1.12239,1.12166,1.12169,4193.2202
15.06.2017 03:00:00.000,1.12168,1.12238,1.12153,1.12234,4730.6299
15.06.2017 04:00:00.000,1.12234,1.12244,1.12204,1.12217,2888.27
15.06.2017 05:00:00.000,1.12215,1.12218,1.12143,1.12182,4477.6401
15.06.2017 06:00:00.000,1.12183,1.12207,1.12060,1.12127,10510.79
15.06.2017 07:00:00.000,1.12121,1.12127,1.11798,1.11941,15996.4297
15.06.2017 08:00:00.000,1.11940,1.11942,1.11754,1.11798,13226.9004
15.06.2017 09:00:00.000,1.11797,1.11854,1.11562,1.11602,12732.1602
15.06.2017 10:00:00.000,1.11606,1.11696,1.11584,1.11667,10224.8301
15.06.2017 11:00:00.000,1.11665,1.11722,1.11537,1.11627,15034.3896
15.06.2017 12:00:00.000,1.11627,1.11689,1.11496,1.11524,15447.5
15.06.2017 13:00:00.000,1.11521,1.11555,1.11435,1.11482,16010.3701
15.06.2017 14:00:00.000,1.11480,1.11524,1.11323,1.11489,17542.25
15.06.2017 15:00:00.000,1.11492,1.11581,1.11488,1.11513,12451.2402
15.06.2017 16:00:00.000,1.11515,1.11515,1.11395,1.11484,10086.75
15.06.2017 17:00:00.000,1.11481,1.11502,1.11424,1.11430,7592.98
15.06.2017 18:00:00.000,1.11432,1.11550,1.11431,1.11539,6654.7002
15.06.2017 19:00:00.000,1.11541,1.11581,1.11442,1.11456,8014.0298
15.06.2017 20:00:00.000,1.11452,1.11505,1.11425,1.11452,5485.21
15.06.2017 21:00:00.000,1.11455,1.11514,1.11446,1.11474,2463.49
15.06.2017 22:00:00.000,1.11473,1.11511,1.11451,1.11466,3712.27
15.06.2017 23:00:00.000,1.11467,1.11501,1.11449,1.11491,2383.78
16.06.2017 00:00:00.000,1.11489,1.11558,1.11455,1.11540,4357.6899
16.06.2017 01:00:00.000,1.11541,1.11556,1.11515,1.11535,3771.1599
16.06.2017 02:00:00.000,1.11535,1.11537,1.11458,1.11511,4942.6802
16.06.2017 03:00:00.000,1.11512,1.11512,1.11461,1.11461,3808.49
16.06.2017 04:00:00.000,1.11463,1.11470,1.11419,1.11444,3808.76
16.06.2017 05:00:00.000,1.11443,1.11466,1.11386,1.11425,5989.6899
16.06.2017 06:00:00.000,1.11425,1.11594,1.11398,1.11541,12072.9297
16.06.2017 07:00:00.000,1.11541,1.11673,1.11520,1.11671,11160.2002
16.06.2017 08:00:00.000,1.11670,1.11753,1.11654,1.11733,12452.7695
16.06.2017 09:00:00.000,1.11732,1.11840,1.11701,1.11704,9765.2803
16.06.2017 10:00:00.000,1.11704,1.11818,1.11704,1.11779,7952.1201
16.06.2017 11:00:00.000,1.11782,1.11813,1.11576,1.11601,10128.3496
16.06.2017 12:00:00.000,1.11601,1.11832,1.11601,1.11726,13620.3203
16.06.2017 13:00:00.000,1.11726,1.11773,1.11654,1.11768,14332.7402
16.06.2017 14:00:00.000,1.11768,1.12000,1.11744,1.11990,14606.8701
16.06.2017 15:00:00.000,1.11990,1.12000,1.11870,1.11934,11434.8496
16.06.2017 16:00:00.000,1.11932,1.11934,1.11863,1.11888,7886.79
16.06.2017 17:00:00.000,1.11885,1.11955,1.11877,1.11954,7409.8599
16.06.2017 18:00:00.000,1.11955,1.11993,1.11930,1.11939,7253.71
16.06.2017 19:00:00.000,1.11939,1.12015,1.11939,1.12007,6914.8198
16.06.2017 20:00:00.000,1.12007,1.12018,1.11932,1.11969,7088.9102
16.06.2017 21:00:00.000,1.11969,1.11969,1.11969,1.11969,0
16.06.2017 22:00:00.000,1.11969,1.11969,1.11969,1.11969,0
16.06.2017 23:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 00:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 01:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 02:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 03:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 04:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 05:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 06:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 07:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 08:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 09:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 10:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 11:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 12:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 13:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 14:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 15:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 16:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 17:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 18:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 19:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 20:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 21:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 22:00:00.000,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 23:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 00:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 01:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 02:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 03:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 04:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 05:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 06:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 07:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 08:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 09:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 10:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 11:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 12:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 13:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 14:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 15:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 16:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 17:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 18:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 19:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 20:00:00.000,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 21:00:00.000,1.12107,1.12122,1.11989,1.11989,2291.48
18.06.2017 22:00:00.000,1.11991,1.12045,1.11965,1.12040,4834.5898
18.06.2017 23:00:00.000,1.12044,1.12066,1.12014,1.12041,3203.1799
19.06.2017 00:00:00.000,1.12042,1.12055,1.11897,1.11909,5747.7002
19.06.2017 01:00:00.000,1.11910,1.11998,1.11903,1.11977,5218.8799
19.06.2017 02:00:00.000,1.11978,1.12003,1.11958,1.11975,3954.3101
19.06.2017 03:00:00.000,1.11976,1.11991,1.11953,1.11980,3689.1001
19.06.2017 04:00:00.000,1.11979,1.11988,1.11936,1.11937,3702.3
19.06.2017 05:00:00.000,1.11937,1.11968,1.11928,1.11932,4790.0298
19.06.2017 06:00:00.000,1.11930,1.12079,1.11907,1.12047,9785.4502
19.06.2017 07:00:00.000,1.12047,1.12047,1.11827,1.11946,13302.6602
19.06.2017 08:00:00.000,1.11945,1.11984,1.11911,1.11954,9076.4297
19.06.2017 09:00:00.000,1.11953,1.12018,1.11879,1.11927,8920.6602
19.06.2017 10:00:00.000,1.11927,1.12070,1.11920,1.12067,9005.7695
19.06.2017 11:00:00.000,1.12067,1.12130,1.11909,1.11912,10069.6504
19.06.2017 12:00:00.000,1.11910,1.12000,1.11772,1.11820,14979.1602
19.06.2017 13:00:00.000,1.11821,1.11845,1.11731,1.11771,13250.46
19.06.2017 14:00:00.000,1.11772,1.11798,1.11657,1.11663,13265.6602
19.06.2017 15:00:00.000,1.11664,1.11713,1.11590,1.11601,11026.7695
19.06.2017 16:00:00.000,1.11599,1.11638,1.11559,1.11591,8800.4004
19.06.2017 17:00:00.000,1.11589,1.11598,1.11472,1.11517,9145.0801
19.06.2017 18:00:00.000,1.11518,1.11537,1.11434,1.11486,7652.5098
19.06.2017 19:00:00.000,1.11486,1.11496,1.11453,1.11488,8934.25
19.06.2017 20:00:00.000,1.11486,1.11505,1.11474,1.11488,4486.8901
19.06.2017 21:00:00.000,1.11491,1.11573,1.11479,1.11505,8723.3896
